==============================================================================
ReFS MLog Analysis — win11refs2tspecials.raw
ReFS v3.14 | cluster_size=0x1000 | objects=230
==============================================================================

==============================================================================
MLog Control Area
==============================================================================
  Control PLCN:      0x30
  Signature:         MLog
  Format magic:      0x6dfbad7b (per-volume const, NOT a CRC — E42/#343; differs after a reformat)
  Version:           1
  Sector size:       0x1000
  UUID:              525a042c-58aa-4cca-a4f2-125f8bebb05f
  Sequence:          69
  Write counter:     2
  Flags:             0x1
  Total entries:     0
  Generation:        4995
  Data area:         0x8000 - 0x48000 (262144 clusters)
  LSN oldest:        0x1383.1
  Dispatch table:    v3.14 (44 opcodes)

==============================================================================
Data Area Summary
==============================================================================
  Total pages:       262144
  zero                 257150  ( 98.1%)
  MLog                   4994  (  1.9%)

==============================================================================
Redo Records
==============================================================================
  Total records:      7223
  Transaction starts: 2666
  Transaction commits: 0

     #  Opcode  Name                                             OID   Flags   Size
  ────  ──────  ────────────────────────────────────────  ──────────  ──────  ─────
  6102  0x0001  RedoInsertRow                                   0x47       —    344
  6103  0x0001  RedoInsertRow                                   0x47       —    256
  6104  0x0001  RedoInsertRow                                   0x47       —    288
  6105  0x0001  RedoInsertRow                                   0x47       S   1544
  6106  0x0001  RedoInsertRow                                   0x47       —    200
  6107  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6108  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  6109  0x0001  RedoInsertRow                                   0x47       S   1536
  6110  0x0001  RedoInsertRow                                   0x47       —    192
  6111  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6112  0x001f  RedoUpdateStreamSummary                         0x47       S    296
  6113  0x0006  RedoAllocate                                    0x47       S    288
  6114  0x0002  RedoDeleteRow                                   0x47       S    168
  6115  0x0002  RedoDeleteRow                                   0x47       —    240
  6116  0x0001  RedoInsertRow                                   0x47       —    288
  6117  0x0001  RedoInsertRow                                   0x47       —    296
  6118  0x0002  RedoDeleteRow                                   0x47       S    208
  6119  0x0001  RedoInsertRow                                   0x47       —    184
  6120  0x0000  OpenTableFromTablePath                          0x47       —    240
  6121  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  6122  0x0006  RedoAllocate                                    0x47       —    112
  6123  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  6124  0x0002  RedoDeleteRow                                   0x47       S    128
  6125  0x0001  RedoInsertRow                                   0x47       —    152
  6126  0x0005  RedoReparentTable                               0x47       —    272
  6127  0x0001  RedoInsertRow                                   0x47       —    272
  6128  0x0000  OpenTableFromTablePath                          0x47       S     96
  6129  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6130  0x0001  RedoInsertRow                                   0x47       —    752
  6131  0x0001  RedoInsertRow                                   0x47       —    344
  6132  0x0001  RedoInsertRow                                   0x47       —    256
  6133  0x0001  RedoInsertRow                                   0x47       —    280
  6134  0x0006  RedoAllocate                                    0x47       S    288
  6135  0x0006  RedoAllocate                                    0x47       S    296
  6136  0x0003  RedoUpdateRow                                   0x47       S    272
  6137  0x0020  CmsStream::UpdateStreamUserPayload              0x47       S    248
  6138  0x0002  RedoDeleteRow                                   0x47       S    160
  6139  0x0002  RedoDeleteRow                                   0x47       —    240
  6140  0x0001  RedoInsertRow                                   0x47       —    272
  6141  0x0001  RedoInsertRow                                   0x47       —    288
  6142  0x000f  RedoDeleteTable                                 0x47       S    240
  6143  0x0002  RedoDeleteRow                                   0x47       —    232
  6144  0x0002  RedoDeleteRow                                   0x47       —    128
  6145  0x000f  RedoDeleteTable                                 0x47       —    184
  6146  0x0002  RedoDeleteRow                                   0x47       S    200
  6147  0x0001  RedoInsertRow                                   0x47       —    184
  6148  0x0000  OpenTableFromTablePath                          0x47       —    232
  6149  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  6150  0x0006  RedoAllocate                                    0x47       —    112
  6151  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  6152  0x0002  RedoDeleteRow                                   0x47       S    208
  6153  0x0001  RedoInsertRow                                   0x47       —    184
  6154  0x0000  OpenTableFromTablePath                          0x47       —    240
  6155  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  6156  0x0006  RedoAllocate                                    0x47       —    112
  6157  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  6158  0x0001  RedoInsertRow                                   0x47       S   1536
  6159  0x0001  RedoInsertRow                                   0x47       —    192
  6160  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6161  0x001f  RedoUpdateStreamSummary                         0x47       S    296
  6162  0x0008  RedoSetRangeState                               0x47       S    224
  6163  0x0002  RedoDeleteRow                                   0x47       S    208
  6164  0x0001  RedoInsertRow                                   0x47       —    184
  6165  0x0000  OpenTableFromTablePath                          0x47       —    240
  6166  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  6167  0x0006  RedoAllocate                                    0x47       —    112
  6168  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  6169  0x0001  RedoInsertRow                                   0x47       S   1544
  6170  0x0001  RedoInsertRow                                   0x47       —    200
  6171  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6172  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  6173  0x0001  RedoInsertRow                                   0x47       S   1544
  6174  0x0001  RedoInsertRow                                   0x47       —    200
  6175  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6176  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  6177  0x0001  RedoInsertRow                                   0x47       S   1544
  6178  0x0001  RedoInsertRow                                   0x47       —    200
  6179  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6180  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  6181  0x0002  RedoDeleteRow                                   0x47       S    208
  6182  0x0001  RedoInsertRow                                   0x47       —    184
  6183  0x0000  OpenTableFromTablePath                          0x47       —    240
  6184  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  6185  0x0006  RedoAllocate                                    0x47       —    112
  6186  0x001f  RedoUpdateStreamSummary                         0x47       —    120
